Archivo/Cangrejo.jpg|1|7|1|2||NASA / ESA / Hubble Space Telescope|2|0|1|2006-11-07|N/A|400|400|5|imagen  compuesta de la Nebulosa del Cangrejo integrada a partir de 24 imágenes individuales tomadas con el Telescopio Espacial Hubble de NASA/ESA, siendo la imagen con mayor resolución que se tiene de la Nebulosa de Cangrejo|Nebulosa del Cangrejo, HST, Hubble Space Telescope, Telescopio Espacial Hubble, Nebulosa
Archivo/Comet-C_2013-A1-Ligustri-29-8-14.jpg|1|7|1|2|Rolando Ligustri||2|0|1|2014-08-30|N/A|1080|926|5|el Cometa C/2013 A1 Siding Spring pasó al un lado de la Pequeña Nube de Magallanes (a la izquierda) y el cúmulo globular NGC130 el 29 de agosto 2014|cometa, Pequeña Nube de Magallanes, cúmulo globular, NGC 130, C/2013 Al Siding Spring, agosto 2014
Archivo/Comet_on_16_January_2015_NavCam.jpg|1|7|1|2||ESA/ Rosetta/ NAVCAM|2|0|0|2015-01-21|N/A|1843|1725|5|esta 1  del cometa 67P tomada por la cámara de navegación de Rosetta muestra actividad de eyección alrededor del núcleo|ESA, Rosetta, NAVCAM, cometa, cometa 67P, Churyumov-Gerasimenko
Archivo/Contrail.jpg|1|7|1|2|||1|0|1|2013-10-07|N/A|293|172|5|estela de condensación, el rastro en el aire que deja detrás de si un cuerpo en movimiento como este Emirates Boeing 777-200 |estela de condensación, Emirates Boeing 777-200, cielo azul
Archivo/Cool_Andromeda_fullwidth.jpg|1|7|1|1||ESA / Herschel / PACS & SPIRE Consortium|2|0|1|2013-01-21|N/A|945|1018|5|vista infrarroja de la galaxia de Andrómeda, la 1  compuesta (colores falsos) revela canales de polvo frío y nubes que aún brillan en el infrarrojo en contraste a otras longitudes de onda, imagen capturada por el observatorio espacial Herschel de ESA|galaxia espiral, Andrómeda, M31, infrarrojo, Observatorio espacial Herschel, ESA
Archivo/DSCN1667.jpg|1|1|1|1||CIDA|2|1|1|2005-09-22|OAN|2560|1920|5|telescopio Schmidt J. Stock del OAN, vista general|OAN, telescopio Schmidt, J. Stock, cúpula abierta 
Archivo/DSC_0142.JPG|1|2|1|2||CIDA|2|1|1|2013-01-30|CIDA|3872|2592|5|foto de niña mirando por telescopio Celestron en la azotea del CIDA con Ballesteras como guia |actividad de divulgación, CIDA, telescopio, niños, Celestron
Archivo/DSC_0208.JPG|1|2|1|2||CIDA|2|0|1|2010-01-10|OAN|3872|2592|5|foto del OAN Llano del Hato con dos cúpulas en mira que resguardan los telescopios Reflector y Refractor|OAN, cielo azul, cúpula, cúpulas, reflector, refractor
Archivo/DSC_0210.JPG|1|7|1|1||CIDA|2|0|1|2010-01-10|OAN|2592|3872|5|foto en el OAN con las cúpulas que resguardan los telescopios doble astrógrafo, Schmidt y Regractor, montañas de fondo|OAN, cielo azul, montañas, doble astrógrafo, Schmidt, refractor, páramo
Archivo/DSC_0265.jpg|1|7|1|2||CIDA|2|1|1|2012-04-16|CIDA|3872|2592|5|foto de niños en primer plano en actividad de divulgación usando lentes 3D |niños, divulgación, lentes 3D
Archivo/DSC_0271.jpg|1|7|1|2||CIDA|2|1|1|2012-04-16|CIDA|3872|2592|5|foto de niños en general en actividad de divulgación usando lentes 3D en la bilbioteca del CIDA|niños, divulgación, lentes 3D, biblioteca CIDA
Archivo/DSC_0388r.jpg|1|7|1|2||CIDA|2|1|1|2013-04-10|Plaza de toros Mérida-Venezuela|3872|2592|5|foto de público general en actividad de divulgación en la plaza de toros de Mérida mirando a través de telescopio Celestron|plaza de toros Mérida, divulgación, telescopio Celestron, niños, adultos
Archivo/DSC_0965r.jpg|1|7|1|1||CIDA|2|1|1|2013-04-10|Astrobus|2592|3872|5|foto de adulto y niño mirando a traves del telescopio instalado en el astrobus|astrobus, telescopio, adulto, niño
Archivo/DSC_5442.JPG|1|7|1|2||CIDA|2|0|1|2013-04-04|OAN|4256|2832|5|foto del Centro de Visitantes del OAN con el estacionamiento lleno de buses|Centro de Visitantes, OAN, buses, estacionamiento, montañas, páramo
Archivo/DSC_5443.JPG|1|7|1|2||CIDA|2|0|1|2013-04-04|OAN|4256|2832|5|foto de las residencias del OAN, carros estacionados|Residencia del OAN, OAN, montañas, páramo
Archivo/Disco Via Lactea.jpg|1|7|9|2|||2|0|1|2013-06-11|N/A|765|626|5|mapa esquemático del Sistema Solar dentro de la Vía Láctea|Vía Láctea, Sistema Solar, Galaxia, galaxia espiral
Archivo/Discovery-01.jpg|1|7|1|1|Ben Cooper|Spaceflight Now|2|0|1|2010-09-22|N/A|500|747|1|detalle de la Plataforma Móbil Lanzacohetes de donde el Discovery hizo su último viaje en septiembre 2011|Discovery, MLP (Plataforma Móbil Lanzacohetes), cohetes, Transbordador espacial Discovery, NASA
Archivo/Discovery-03.jpg|1|4|1|2|||2|0|1|2010-09-22|N/A|598|399|1|detalle de los tres motores SSME en el Transbordador espacial Discovery|NASA, Discovery, Transbordador espacial Discovery, motor de cohete, cohete, motor
Archivo/Earth-at-Night-ISS-Northeast-USA.jpg|1|2|1|2||NASA|2|0|1|2012-02-06|N/A|1600|1200|5|foto tomada desde la Estación Espacial Internacional de la Tierra, con miras a la Costa Este de Norte América con la la aurora borealis al fondo|ISS, noreste de EEUU, Estación Espacial Internacional, la Tierra, Norte América, Aurora Borealis
Archivo/Eclipse 2013-FONDO.jpg|1|2|1|2||CIDA|2|0|1|2013-06-13|N/A|3189|1095|2|foto panorámica del OAN Llano del Hato al atardecer|OAN, crepúsculo, panorámica, cúpulas de observatorio, Observatorio de Llano del Hato, silueta, montaña, páramo, atardecer
Archivo/Eclipse Luna 2014.tif|1|7|9|2||CIDA|2|0|1|2014-03-05|N/A|4922|2150|5|foto (montaje) de eclipse lunar, mostrando las distintas fases|luna, eclipse lunar, fases eclipse lunar, eclipse de luna
Archivo/Eclipse Total China 22-07-Sylvain-Weiller1.jpg|1|7|1|2|Sylvain Weiller||2|0|1|2009-07-22|N/A|1806|1620|5|foto de eclipse total de sol visto desde China en julio 2009, se logra apreciar la corona solar en este registro |eclipse solar, eclipse de sol, totalidad, penumbra 
Archivo/Electromagnetic-spectrum.jpg|1|9|9|2|||1|0|1|2009-09-09|N/A|962|688|5|esquema del espectro electromagnético, incluye información de temperatura, frecuencia, tamaño relativo, tamaño en metros, resistencia a la atmósfera|espectro electromagnético
Archivo/Endeavour-2011.jpg|1|7|1|2|Thierry Legault – Emmanuel Rietsch||2|0|0|2011-06-07|N/A|1204|604|5|foto de la Estación Espacial Internacional y el transbordador espacial Endeavour en mayo de 2011, luego de instalar un espectrómetro Alfa Magnético|ISS, Estación Espacial Internacional, Endeavour, transbordaor espacial, espectrómetro Alfa Magnético
Archivo/Familia.jpg|1|7|2|2|||1|1|0|2014-02-05|N/A|1600|1200|3|silueta ilustrada de una familia|silueta, niños, familia
Archivo/FasesLuna.jpg|1|9|9|2||www.micosmos.com|1|0|1|2010-08-31|N/A|1304|860|5|representación de las fases de la Luna según su posición respecto de la Tierra y el Sol|fases de la Luna, luna, Tierra, Sol, fases lunares
Archivo/GRAIL-Launch1.jpg|1|7|1|1|Justin Ray / Spaceflight Now|Spaceflight Now|2|0|1|2011-09-12|N/A|375|395|5|foto del despegue del cohete United Alliance Delta 2-Heavy direccionado a la Luna|misión a la Luna, GRAIL, mapa gravitatorio de la Luna
Archivo/Galileo-CIDA.mpg|3|9|0|2||CIDA|2|1|1|2012-07-17|CIDA|960|540|5|video educativo de 1:52m acerca de los experimentos de gravedad de Galileo|gravedad, CIDA, Galileo
Archivo/Helene-Saturno.jpg|1|7|8|2|Roberto Beltramini|http://space-3d-images.blogspot.com|1|0|0|2011-06-23|N/A|900|701|5|imagen 3D de la luna de Saturno, Helene|3D, Saturno, Helene
Archivo/Hinterlands-Startrail-by-Rick-Wainwright.jpg|1|7|1|1|Rick Wainwright||2|0|0|2011-03-11|N/A|600|900|2|foto compuesta de 209 exposiciones de 1 minuto mostrando trazos estelares|foto compuesta, estrellas, panorámica, tazo estelar
Archivo/Hubble Jupiter Cyclops Eye.jpg|1|7|1|2|A. Simon|Goddard Space Flight Center / ESA / NASA|2|0|1|2014-10-30|N/A|895|819|5|foto tomada con el Hubble Space Telescope (Telescopio Espacial Hubble) sincronizada majestuosamente, justo en la Gran Mancha Roja de Jupiter se capturó la luna Ganímedes semejando un ojo en el planeta|Hubble Space Telescope, HST, Telescopio Espacial Hubble, Júpiter, Gran Mancha Roja, Ganímedes
Archivo/Humanoides.jpg|1|7|2|1|||1|1|1|2014-02-04|N/A|1467|1837|5|Ilustración, copia de las figuras humanas con detalles anatómicos plasmadas en las placas que se instalaron en las sondas espaciales Pioneer 10 y Pioneer 11|Pioneer 10, Pioneer 11, NASA, placa de la Pioneer X, placa Pioneer, mensaje simbólico
Archivo/Hyakutake.jpg|1|7|6|1||CIDA|2|0|1|2013-07-17|N/A|2351|3606|5|afiche publicitario para celebrar el paso del Cometa Hyakutake en 1996|Gran Cometa de 1996, 1996, cometa, Cometa Hyakutake, C/1996 B2
Archivo/IMG_0571.JPG|1|1|1|2||CIDA|2|1|1|2013-04-12|Astrobús|2592|1936|5|foto de actividad divulgativa en el Astrobús del CIDA|Astrobús, CIDA, divulgación, niños, adultos
Archivo/IMG_0758.JPG|1|1|1|1||CIDA|2|1|1|2013-04-12|????|1936|2592|5|foto en el taller del CIDA de la máquina de Control Númerico Computarizado (CNC),  también conocida como Centro de Mecanizado|Centro de Mecanizado, Contro Numérico Computarizado, Taller CIDA
Archivo/IMG_0763.JPG|1|8|1|2||CIDA|2|0|1|2013-04-12|CIDA|2592|1936|5|foto de la sede del CIDA|foto institucional del CIDA, la Hechicera, CIDA, sede del CIDA, 
Archivo/IMG_1090a_STS-134_Ken-Kremer.jpg|1|2|1|2|Ken Kremer|www.universetoday.com|2|0|1|2011-03-11|N/A|1008|672|1|detalle de la cabina de tripulantes de transbordador espacial Endeavour|Transbordador Espacial, Endeavour, cabina de tripulantes, 2011
Archivo/ISS-North-Europe-at-Night.jpg|1|2|1|2||NASA|2|0|1|2012-01-31|N/A|946|710|5|foto del panorama Europeo, mostrando Bélgica y Holanda desde la Estación Espacial Internacional|Estacion Espacial Internacional, ISS, 2012, Europa de noche, Belgica, Holanda
Archivo/InfografiaEclipseTotalLuna.jpg|1|7|9|2||CIDA|2|0|1|2014-02-26|N/A|4071|2851|5|infografía reproducida por el CIDA del eclipse total de Luna de abril 2014 mostrándo horas y fases|CIDA, infografia, fases eclipse lunar, eclipse lunar, eclipse total de luna
Archivo/Llano_Hato_Cupulas.jpg|1|8|1|2||CIDA|2|0|1|2014-04-29|OAN|1156|810|5|foto instutional de las cúpulas del OAN Llano del Hato|cupula, cupula abierta, OAN, Observatorio Nacional Astronomico de Llano del Hato
Archivo/Lluvia-meteoros.gif|2|7|0|3|||2|0|1|2010-11-16|N/A|119|119|5|animación (.gif) de lluvia de meteoros (155 KB)|lluvia de meteoros, .gif, animacion
Archivo/Logo CIDA rojo.jpg|1|8|3|1||CIDA|2|0|1|2014-04-14|N/A|917|1066|1|logo CIDA rojo|institucion, logo, CIDA
Archivo/Luminaria-ecologica.jpg|1|7|1|2||CIDA|2|0|1|2009-06-23|N/A|700|467|5|luminaria ecológica de tecnología LED usadas en la campaña de sustitución con fin de disminuir las emisiones de luz para mejor la visibildad nocturna del OAN|luminaria ecologica, tecnologia LED, Llano del Hato, OAN, energia eficiente, iluminacion, baja emision de carbon, espacios publicos, tecnologia
Archivo/Luz-ecologica.jpg|1|7|2|1|||1|0|1|2009-06-23|N/A|568|580|5|ilustración digital del uso de luminaria ecológica|luminaria ecologica, tecnología LED, ilustración digital, luminaria, ecologica
Archivo/MapaVenezuela.JPG|1|9|5|2|||1|0|1|2011-03-18|Venezuela|560|430|5|mapa político de Venezuela|mapa, mapa politico, Venezuela
Archivo/Mars-2013-2014-Oct-24-2013-June-30-2014.jpg|1|7|9|2|Leo Aerts|Leo Aerts|2|0|1|2014-07-14|N/A|1918|1332|5|foto de 8 meses de observación de Marte en una única image, desde octubre 2013 hasta junio 2014|oposicion, Marte, foto compuesta, 2013, 2014, cercania a la Tierra
Archivo/Moon3D.jpg|1|7|8|2|Roberto Beltramini|http://space-3d-images.blogspot.com|1|0|0|2011-01-26|N/A|1737|1680|5|imagen 3D del satélite natural de la Tierra, nuestra Luna|3D, Luna, satélite natural
Archivo/Neil Armstrong.jpg|1|7|1|1||NASA|2|1|1|2012-09-17|N/A|677|800|1|foto retrato de Neil Armstrong, el primer hombre en caminar en la Luna psa para su retrato Nasa antes de su misión de Apolo 11 en julio 1969|Neil Armstrong, 1969, primer viaje a la Luna, NASA, Apolo 11
Archivo/OAN-LunaLlena.jpg|1|8|1|2||CIDA|2|0|1|2010-10-23|OAN|739|492|5|foto nocturna de exposición de varios minutos del OAN Llano del Hato durante una luna llena|luna llena, OAN, foto exposicion larga, Llano del Hato, Observatorio Nacional Astronomico
Archivo/PIA03388.tif|1|7|1|1||NASA|2|0|1|2004-02-12|N/A|7200|10886|5|imagen satélital de América del Sur con data del SRTM (Misión Topográfica Shuttle Radar) del relieve de Sur América |America del Sur, SRTM, Misión Topográfica Shuttle Radar, relieve topografico, radar
